frame,ball_x,5_x,10_x,11_x,14_x,27_x,66_x,68_x,7621_x,ball_y,5_y,10_y,11_y,14_y,27_y,66_y,68_y,7621_y,10_vx,10_vy,11_vx,11_vy,14_vx,14_vy,27_vx,27_vy,5_vx,5_vy,66_vx,66_vy,68_vx,68_vy,7621_vx,7621_vy
77,32.65436257387614,35.19759633132315,32.73865305836125,36.77837626555038,27.606998001476068,28.59270232912461,34.30603182378777,14.183435446505692,26.88341137595882,-17.0563546129856,10.97265665563399,6.155435629147295,4.16140100087329,-16.88301843140346,7.779434805841345,-21.52110520656564,-3.163562491627736,26.55585362643612,6.499712665321062,-3.423527842506327,2.7894226325853695,-3.328399060967633,-0.40852726697504477,-5.055228372034801,3.401040889449977,-1.8158995949862262,3.5578517055214918,-2.101666013457294,6.035235643931882,0.6288907737527545,2.2928949383513517,-1.1522711407800388,2.6007210407247507,-1.9571767229286117
78,33.28844297869101,35.37463301671908,33.06465021036284,36.91860136190442,27.586875095916714,28.768587828604456,34.607386018391686,14.29795456202622,27.01289363528943,-17.33563000445669,10.867283861514164,5.986589545110126,3.9904959435884297,-17.125559843449707,7.685596110975497,-21.48896156040628,-3.221093084536622,26.4584000571616,6.516687756574552,-3.360946810344953,2.8150919686992157,-3.4013718719170187,-0.3770150735800015,-4.897892610070414,3.4852142426113866,-1.860415351196389,3.5413212212591443,-2.103806075513831,6.044156341482195,0.6159104206527393,2.290503702403682,-1.1506920227015802,2.590372306652348,-1.9496034937343374
79,33.90611464844598,35.55085786573541,33.39141473484068,37.06037467610463,27.568963875967285,28.947869602067723,34.9096130591082,14.4123571505492,27.141876635917438,-17.607678306314863,10.761895309463547,5.821271884440998,3.816360477600601,-17.361411076626364,7.589940591952161,-21.458140994465264,-3.2785467256546785,26.361311846640714,6.532035206099301,-3.290378342984224,2.8460563256221607,-3.4659800459762247,-0.33278136138146575,-4.764089032678509,3.5531397222801324,-1.8967518343462582,3.525084493666764,-2.104121234128723,6.061613263734843,0.5894488162856545,2.2881731624526593,-1.149152986884682,2.580387132600306,-1.9422963186621314
80,34.50737758314107,35.726285566205625,33.71886524970834,37.20396095919143,27.553900417567977,29.12973525583979,35.21313975717244,14.526646246874419,27.270378555843845,-17.872499518560083,10.656582244654304,5.659882018899845,3.6394128347543147,-17.591748740162075,7.492877212424336,-21.429317571305972,-3.3359254190949534,26.264575692167327,6.545755013895362,-3.2118224404242586,2.882315703354285,-3.5222235831454123,-0.27582613037930676,-4.653817639859412,3.6048173284562055,-1.9249090444359032,3.5091415227446774,-2.1026114893021686,6.087606410689464,0.5495059606513815,2.285903318498151,-1.1476540333298333,2.5707655185683054,-1.9352551977119445
81,35.09223178277622,35.90093080596325,34.046920372879335,37.34962496220528,27.54232079665893,29.313372396246045,35.51839292381954,14.640824885801774,27.398417573069633,-18.13009364119237,10.551435912258434,5.502819320246666,3.4600712468940715,-17.81774944328546,7.394814936045044,-21.403165353491787,-3.393231168970644,26.16817829103534,6.557847179962793,-3.1252791026649556,2.92387010189537,-3.570102483424492,-0.20614938057357365,-4.567078431612958,3.640247061139639,-1.9448869814652572,3.493492308492643,-2.0992768410341,6.122135782346242,0.4960818537498972,2.2836941705402474,-1.1461951620368762,2.561507464556252,-1.928480130883798
82,35.66067724735149,36.074808272841764,34.37549872226728,37.49763143618666,27.534861089180353,29.497968629611833,35.82579937028459,14.754896102131081,27.52601186559585,-18.380460674211736,10.446547557448067,5.350483160241414,3.2787539458644064,-18.040589795225134,7.296162726467313,-21.380358403585998,-3.4504659793947203,26.07210634053864,6.568311704301548,-3.0307483297064306,2.970719521245666,-3.6096167468133373,-0.12375111196431841,-4.503871407939199,3.6594289203303614,-1.9566856454342705,3.478136850910731,-2.0941172893244873,6.1652013787051185,0.42917649558120313,2.2815457185789025,-1.1447763730058036,2.5526129705643053,-1.9219711181777064
83,36.21271397686682,36.247932654674706,34.70451891578572,37.648245132176,27.53215737107243,29.682711562262522,36.1357859078027,14.868862930662116,27.65317961142349,-18.623600617618163,10.342008425395251,5.203272910644056,3.095879163509786,-18.261446405209774,7.197329547344115,-21.361570784152008,-3.5076318544803757,25.97634653797118,6.577148586911552,-2.9282301215486304,3.022863961404944,-3.6407663733121187,-0.028631324551519573,-4.464196568838073,3.6623629060285046,-1.960305036343051,3.4630751499990127,-2.0871328341732993,6.216803199766277,0.34878988614520634,2.279457962614167,-1.1433976662366885,2.5440820365925303,-1.9157281595936348
84,36.74834197132228,36.42031863929557,35.03389957134823,37.80173080121376,27.534845718275317,29.866788800523484,36.448779347608955,14.982728406194779,27.779938988553507,-18.859513471411667,10.237909761272055,5.06158794321456,2.911865131674717,-18.481495882467996,7.098724362328505,-21.347476557753176,-3.564730798340643,25.880885580626792,6.584151465467939,-2.8180839875709407,3.0802910896510887,-3.663634846289807,0.07884909724497496,-4.4471143649300595,3.6495792755686085,-1.956000074115257,3.448381787828585,-2.0784240492643358,6.2765946724695,0.2554094410857743,2.2774309026462105,-1.142059041729522,2.5359146626407694,-1.9097512551317026
85,37.267561230717845,36.591980914537835,35.36355930686838,37.958353194340404,27.543562206729202,30.04938795072008,36.765206500938476,15.096495563528835,27.906308174986936,-19.088199235592235,10.134342810250594,4.9258276297128765,2.7271300822037627,-18.701914836228426,7.000756135073503,-21.33874978695286,-3.621764815088653,25.785710165799404,6.588288528347052,-2.7021074746710183,3.1429392423727367,-3.6786395825916007,0.1968857313267083,-4.447927049317421,3.623729315624041,-1.9450453583695417,3.4344296747548793,-2.0684938030157003,6.34284293151415,0.15147223862130493,2.2754645386746337,-1.140760499484057,2.528110848709119,-1.9040404047917974
86,37.77037175505346,36.76293416823506,35.69341674025972,38.11837706259636,27.558942912374253,30.229696619177698,37.0854941790264,15.210167437464158,28.032305348724822,-19.309657910159892,10.031398817502893,4.796391341898978,2.5420922469413605,-18.923879875719688,6.903833829232094,-21.336064534314442,-3.678735908837519,25.690806990782942,6.58832160159971,-2.5824576391257694,3.2107344232362145,-3.686281482431932,0.3233132711748661,-4.460997325722943,3.587994570203162,-1.928970408648386,3.421666303204736,-2.057945537529334,6.413468538539732,0.03990277261382079,2.2735588706996444,-1.1395020395006685,2.520670594797608,-1.8985956085739195
87,38.2567735443292,36.93321919194563,36.02331826262212,38.28206284056931,27.58149760160372,30.407088002288805,37.40994789253677,15.323747062800594,28.157948687768116,-19.523889495114595,9.929133827411786,4.673552623250014,2.35714063855288,-19.148238767887598,6.808277186483995,-21.33992426692595,-3.7356460837002867,25.59616275287123,6.583012511277414,-2.461291537212167,3.2836026359077137,-3.687061446024856,0.4559664102711132,-4.480687897869113,3.545556583313776,-1.9093047444940394,3.410539165604733,-2.0473826949072125,6.486392055185476,-0.07637446307457812,2.271713898721388,-1.1382836617791026,2.5135939009060415,-1.8934168664781397
88,38.72676659854504,37.10298119212746,36.352821357800806,38.44965369703574,27.61123080262328,30.58167765671446,37.738387949849496,15.437237474337897,28.283256370117826,-19.73089399045639,9.827463081202938,4.557081704111808,2.1725473929870094,-19.37452391054656,6.714049060615704,-21.35015006997433,-3.7924973437900644,25.50176414935821,6.571123083431166,-2.3407662252072514,3.361469884053913,-3.681480373584733,0.5926798420969611,-4.501361469478842,3.4995968989640893,-1.8875778854490648,3.4014957543814752,-2.0374087172510427,6.559534043090784,-0.19443497458164616,2.2699296227395465,-1.1371053663195125,2.50688076703471,-1.888504178504403
89,39.180350917700956,37.27239147896342,36.68141128282718,38.62138848431933,27.648020734091556,30.75376672918294,38.070513358773496,15.550641706875956,28.408246573775013,-19.930671396185243,9.726266619312801,4.446622986547395,1.9885554270132315,-19.601938859228163,6.621023083440378,-21.36639243317116,-3.849291693219954,25.407597877537768,6.551415144112279,-2.2230387593879306,3.4442621713407657,-3.670039165325917,0.7312882601338074,-4.517380744274628,3.4532970611622207,-1.8653193510557635,3.3949835619618134,-2.028627046662934,6.630815063895058,-0.3113542680453809,2.2682060427544233,-1.1359671531217579,2.5005311931834346,-1.8838575446526837
90,39.61752650179701,37.44162136263636,37.00857329473281,38.7975060547437,27.69174561466732,30.923656366422343,38.406023127117614,15.663962795214601,28.532937476740603,-20.123221712301163,9.625424482177728,4.341820872619799,1.805407657401088,-19.829687169463963,6.529072886771202,-21.38830184622811,-3.9060311361030613,25.313650634703833,6.5226505193720135,-2.1102661960312643,3.5319055014350242,-3.653238721462537,0.8696263578632002,-4.52310842597935,3.4098386139161407,-1.8440586608565692,3.3914500807722594,-2.021641125244634,6.698155679237701,-0.4242078496035411,2.2665431587658262,-1.1348690221858446,2.4945451793521665,-1.879476964923174
91,40.038293350833115,37.61084215332909,37.333792650549135,38.978245260632626,27.742283663009253,31.091647715160914,38.74461626269073,15.77720377415362,28.657347257015655,-20.308544938804157,9.524816710234191,4.242319764392023,1.623347000920062,-20.05697239678559,6.438072102421333,-21.41552879885675,-3.962717676552472,25.21990911815025,6.483797397586332,-2.004246082034744,3.624338210725206,-3.6314964588399317,1.005889713186587,-4.513846767695289,3.371872843899292,-1.825070414470114,3.391268221168331,-2.0169538214145044,6.759823023818081,-0.5305586410379604,2.2649409707738166,-1.1338109735119097,2.488922725541019,-1.87536243931559
92,40.442651464809344,37.78022516122447,37.65655460730768,39.163844954309674,27.799513097776035,31.25804192212686,39.08599177330175,15.890367678492884,28.78149409260114,-20.48664107569421,9.424323343918566,4.1477640639271,1.44261637433969,-20.282998096724548,6.347894362203984,-21.447723780768744,-4.019353318681269,25.126360025170964,6.434649416430264,-1.905337926777837,3.7215479664887785,-3.6048958608271233,1.1397174416838154,-4.488656220042714,3.3399300084466366,-1.8086095318202176,3.3945125652214343,-2.0146657088560276,6.815470524576096,-0.6299192267047213,2.263399478778444,-1.1327930070999768,2.483663831750028,-1.8715139678300745
93,40.83060084372565,37.949941696505356,37.97634442203993,39.35454398809862,27.863312137626373,31.42314013404835,39.4298486667596,16.003457543032198,28.905396161498082,-20.657510122971345,9.32382442366727,4.057798173288035,1.2634586944294706,-20.506967824812463,6.258413297932294,-21.48453728167568,-4.075940066602565,25.03299005305983,6.375206575904237,-1.8135417302604637,3.8235347687260237,-3.5734369274240727,1.271109543355257,-4.447536783021688,3.3140101075576363,-1.79467601290671,3.4011831129312644,-2.0147767875694527,6.865098181511746,-0.7222896066038317,2.261918682779673,-1.131815122949755,2.4787684979790123,-1.8679315504665868
94,41.20214148758203,38.12016306935455,38.29264735177733,39.55058121432313,27.933559001219024,31.587243497653557,39.775885950873096,16.11647640257143,29.02907164170747,-20.821152080635553,9.22319998991671,3.9720664945378545,1.0861168779589054,-20.728085136580948,6.1695025414194555,-21.525619791289238,-4.132479924429455,24.939785899110774,6.305468876007814,-1.7288574924828304,3.9302986174369012,-3.5371196586308535,1.4000660182006772,-4.390488456632352,3.294113141232725,-1.7832698577297352,3.4112798642978803,-2.017287057554525,6.908705994625086,-0.8076697807353472,2.2604985827774486,-1.1308773210615561,2.474236724228056,-1.8646151872252779
95,41.55727339637855,38.29106058995496,38.604948653551396,39.752195485306814,28.010131907212614,31.750653159670783,40.12380263345113,16.22942729191035,29.152538711230335,-20.97756694868683,9.122330083103328,3.890213429739566,0.9108338416975176,-20.94555358756151,6.081035724478628,-21.570621799320982,-4.188974896275056,24.846734260617684,6.225436316741266,-1.6512852134447438,4.04183951262126,-3.4959440544473033,1.5265868662201938,-4.317511240874524,3.2802391094717516,-1.7743910662892146,3.4248028193214957,-2.022196518811453,6.946293963916139,-0.8860597490993263,2.2591391787718775,-1.129979601435154,2.4700685104972724,-1.86156487810589
96,41.895996570115116,38.462805568489365,38.91273358439366,39.95962565337344,28.092909074265897,31.913670266828113,40.47329772230261,16.342313245848842,29.27581554806767,-21.12675472712516,9.021094743663491,3.8118833809562322,0.7378525024148042,-21.158576733285756,5.992886478923029,-21.619193795482502,-4.245426986252369,24.75382183487446,6.135108898104487,-1.5808248931463154,4.158157454279351,-3.449910114873653,1.650672087413728,-4.22860513574838,3.272388012274674,-1.768039638585242,3.4417519780018355,-2.0295051713401,6.977862089385004,-0.9574595116957604,2.2578404707628126,-1.129121964070768,2.466263856786579,-1.8587806231086106
97,42.218311008791815,38.63556931514062,39.21548740133555,40.17311057084662,28.181768721037557,32.0765959658538,40.8240702252364,16.45513729918671,29.398920330220424,-21.268715415950574,8.919374012033643,3.7367207502508073,0.5674157768802873,-21.366358129285288,5.904928436565793,-21.670986269485482,-4.301838198474607,24.661035319174985,6.034486620097524,-1.5174765315874188,4.279252442411036,-3.3990178399097744,1.7723216817814773,-4.12377014125375,3.270559849641567,-1.7642155746176709,3.4621273403390247,-2.03921301514046,7.00341037103122,-1.021869068524565,2.256602458750562,-1.1283044089682228,2.462822763095952,-1.8562624222333688
98,42.52421671240862,38.80952314009161,39.51269536140858,40.39288909005007,28.27658906618632,32.23973140347603,41.17581915006138,16.567902486723778,29.5218712356897,-21.403449015163073,8.817047928650181,3.6643699396863614,0.3997665818635039,-21.568101331091675,5.817035229220107,-21.725649711041516,-4.358210537054776,24.56836141081319,5.923569482720218,-1.461240128768181,4.405124477016168,-3.3432672295556394,1.8915356493230937,-4.003006257390632,3.274754621572491,-1.7629188743866842,3.4859289063330627,-2.0513200502126354,7.022938808855251,-1.079288419585739,2.255425142734644,-1.1275269361276339,2.4597452294254105,-1.8540102754802459
99,42.81371368096549,38.98483835352511,39.80384272164425,40.619200063307446,28.37724832837084,32.403377726422995,41.5282435045865,16.680611843259868,29.64468644247644,-21.53095552476263,8.713996533949532,3.59447535132589,0.23514783413391285,-21.76300989423648,5.72908048869915,-21.78283460986226,-4.414546006106037,24.47578680708295,5.802357485972841,-1.412115684688543,4.535773558095056,-3.2826582838112524,2.008313990038994,-3.8663134841591114,3.284972328067209,-1.7641495378920447,3.5131566759839674,-2.0658262765566318,7.036447402857014,-1.1297175648792173,2.2543085227154607,-1.1267895455488088,2.457031255774989,-1.85202418284913
100,43.08680191446249,39.16168626562401,40.08841473907406,40.85228234294248,28.48362472624989,32.5678360814229,41.88104229662052,16.793268403594894,29.767384128581664,-21.651234944749252,8.61009986836811,3.5266813872324385,0.07380245046105074,-21.950287374251275,5.64093784681611,-21.84219145565928,-4.470846609741443,24.38329820527815,5.670850629855109,-1.3701031993486117,4.671199685647435,-3.217191002676696,2.1226567039288535,-3.713691821559262,3.3012129691259853,-1.7679075651339884,3.5438106492915553,-2.082731694172275,7.0439361530362845,-1.1731565044053542,2.253252598692839,-1.126092237232083,2.4546808421445654,-1.850304144340031
101,43.343481412899564,39.34023818657112,40.36589667072941,41.09237478127879,28.595596478482108,32.73340761520393,42.23391453397244,16.905875202528556,29.889982472006366,-21.764287275122935,8.505237972342286,3.4606324494689904,-0.08402665238557006,-22.12913732666767,5.552480935384115,-21.903370738144247,-4.527114352074127,24.290882302692687,5.529048914367256,-1.3352026727481459,4.811402859673507,-3.1468653861519105,2.234563790992815,-3.5451412695908893,3.3234765447486914,-1.7741929561124454,3.5778908262560942,-2.1020363030597187,7.045405059393352,-1.2096052381637292,2.252257370666779,-1.1254350111770792,2.45269398853436,-1.848850159953
102,43.58375217627675,39.52066542654935,40.635773773641894,41.339716230640086,28.713041803726263,32.90039347449431,42.586559224451086,17.018435274860764,30.012499650751582,-21.8701125158837,8.399290886308506,3.395972940098575,-0.23809655763642268,-22.2987633070172,5.463583386216412,-21.96602294702871,-4.58335123721714,24.198525796620487,5.376952339509156,-1.3074141048873855,4.95638308017306,-3.0716814342369334,2.34403525123073,-3.3606618282540857,3.3517630549353363,-1.783005710827278,3.6153972068774904,-2.1237401032189567,7.040854121928112,-1.239063766154588,2.2513228386373356,-1.1248178673840985,2.4510706949440957,-1.8476622296881033
103,43.807614204594024,39.70313929574141,40.89753130484295,41.594545543350044,28.835838920640995,33.06909480602221,42.93867537586531,17.130951655391335,30.134953842818266,-21.96871066703154,8.292138650703196,3.3323472611842186,-0.3881643485220383,-22.458368870831496,5.374118831126133,-22.029798572024376,-4.639559269283597,24.10621538435545,5.214560905280796,-1.2867374957662256,5.106140347146262,-2.9916391469317025,2.4510710846428356,-3.1602534975489154,3.3860724996859095,-1.794345829278642,3.656329791155756,-2.147843094649946,7.030283340640305,-1.2615320883777954,2.2504490026045043,-1.1242408058529367,2.449810961374019,-1.8467403535452445
104,44.01506749785137,39.88783110433025,41.15065452136409,41.85710157173234,28.96386604788504,33.23981275651584,43.28996199602407,17.24342737892008,30.25736322620745,-22.06008172856644,8.183661305962742,3.2693998147889567,-0.5339871082728803,-22.607157573642098,5.283960901926438,-22.094348102842787,-4.695740452386584,24.013937763191436,5.041874611682159,-1.2731728453847477,5.260674660593079,-2.906738524236244,2.5556712912290243,-2.943916277475352,3.4264048790004713,-1.8082133114665866,3.7006885790907664,-2.1743452773527334,7.013692715530451,-1.277010204833429,2.249635862568133,-1.1237038265837014,2.4489147878239406,-1.8460845315243923
105,44.20611205604884,40.074912162498734,41.394628680236785,42.12762316811064,29.097001404117076,33.412848472703395,43.640118092736216,17.355865480246845,30.379745978920134,-22.144225700488416,8.073738892523547,3.206775002975777,-0.6753219201194218,-22.744332970980604,5.19298323043056,-22.15932202919562,-4.75189679063921,23.921679630422354,4.858893458713531,-1.2667201537428139,5.4199860205134085,-2.8169795661506023,2.657835870989224,-2.7116501680332643,3.47276019287906,-1.8246081573908937,3.7484735706827452,-2.203246651327224,6.991082246598084,-1.2854981155214378,2.2488834185284974,-1.1232069295763618,2.4483821742940317,-1.8456947636255772
106,44.38074787918637,40.26455378042963,41.62893903849253,42.40634918480864,29.235123207995834,33.588503101313066,43.98884267381061,17.468268994171446,30.50212027895735,-22.221142582797448,7.962251450822049,3.14411722780771,-0.8119258672921845,-22.8690986183786,5.1010594484516245,-22.22437084079449,-4.808030288154566,23.829427683342114,4.666290993960429,-1.267221899655134,5.583001059197805,-2.7224767612229535,2.7573461578175316,-2.464065771857776,3.524588031509121,-1.8433263592691105,3.79918281236278,-2.2342359359970456,6.962269699298659,-1.2871344090934007,2.2481916704854115,-1.12275011483091,2.448213120784078,-1.8455710498488813
107,44.53897496726403,40.45692726830578,41.85307085316282,42.69351847415006,29.37810967818005,33.76707778907306,44.33583474705618,17.58064095549374,30.624504304320045,-22.29083237549357,7.849079021294652,3.081070891347776,-0.9435560330216365,-22.98065807136765,5.0080631878028035,-22.28914502735098,-4.864142949045739,23.737168619244613,4.46743495535251,-1.2738904771951287,5.744352938097914,-2.6238025521945207,2.8531088211847258,-2.2042161021228135,3.5791363458294496,-1.8633478781877286,3.85030653628842,-2.2657567284801794,6.926343900908679,-1.2826120288064415,2.247560618438872,-1.1223333823473436,2.4484076272943893,-1.8457133901942584
108,44.680793320281765,40.65220393631008,42.06650938127915,42.989369888458484,29.525839033328335,33.9488736827116,44.680793320281765,17.69298439901353,30.746916233009276,-22.35329507857675,7.734101644377758,3.017280395659006,-1.0699695005382799,-23.078214885479312,4.913868080297303,-22.35329507857675,-4.9202367774258535,23.644889135423735,4.266366628405256,-1.2857807592508717,5.897601450956194,-2.5216438703545414,2.943811864455326,-1.9357647746377564,3.6331026769659602,-1.8834486674507231,3.898833021047772,-2.2959413453179995,6.882211444159511,-1.27276250656973,2.246990262389026,-1.121956732125802,2.4489656938246656,-1.846121784661633
109,44.79070181650644,40.85037941087632,42.26897562152804,43.293766601359316,29.678112958962398,34.1339992855225,45.023353619205615,17.805302359530657,30.86937424302601,-20.962159494731026,7.617308308709541,2.9524452752192785,-1.1909634240644555,-23.16118632716742,4.8184191604722235,-22.4165199902114,-4.976313777407958,23.55257592917338,4.067127298634059,-1.301947618710222,6.036306391515031,-2.4166876469925462,3.0281432909942403,-1.662375405211669,3.6831845660448588,-1.9024046803621777,3.941750545229563,-2.32292210305203,6.828778921782877,-1.2584173742918563,2.246480602335731,-1.1216201641660748,2.4498873203750615,-1.8467962332511052
110,44.89732946209748,41.050746583442354,42.46113353921633,43.60506907168431,29.83442700805565,34.32179252706251,45.362895741183344,17.91759787184494,30.9918965123713,-19.61255034622404,7.499123795735134,2.886485594165924,-1.3064952417901199,-23.22984450657448,4.721947073760429,-22.47871278210663,-5.032375953105167,23.46021569778746,3.8737582515543916,-1.3214459284614197,6.15402755351633,-2.309620813397886,3.104791104166055,-1.3877116096536537,3.7260795541923115,-1.9189918702260593,3.9760473874223567,-2.3448313182238496,6.764952926510451,-1.2404081638816586,2.2460316382790393,-1.121323678468236,2.4511725069455053,-1.8477367359626147
111,45.000676257055005,41.252422661696976,42.64388284130593,43.921262079567015,29.994200200444407,34.51139869345393,45.6987360014799,18.029873970756242,31.114501219046083,-18.304467633055665,7.380081835101441,2.819376549051151,-1.4165624628969713,-23.284675244765314,4.624753868318684,-22.539814980142193,-5.088425308630615,23.367795138559863,3.690300772681581,-1.3433305613922768,6.244324730702497,-2.201130300859973,3.172443307335212,-1.1154370037729078,3.758485182534509,-1.931986190346146,3.998711826214718,-2.35980130737485,6.689640051073722,-1.2195664072480092,2.2456433702189083,-1.1210672750323358,2.4528212535361074,-1.8489432927962128
112,45.10074220137891,41.45452485332908,42.81812323475871,44.2403304051409,30.156851555965062,34.7019630708191,46.03019071536023,18.142133691064352,31.237206541051407,-17.03791135522601,7.260716156455335,2.7510933364271986,-1.5211625965668143,-23.32616436280469,4.5271415923037965,-22.599768110197772,-5.144463848097337,23.275300948784466,3.520796147531069,-1.3666563903910158,6.300757716816043,-2.0919030406680688,3.2297879038668933,-0.849215203378476,3.777098992197506,-1.9401635940265693,4.006732140194978,-2.3659643870464944,6.601746888204399,-1.1967236362996974,2.245315798155405,-1.1208509538582345,2.4548335601467817,-1.850415903751813
113,45.19752729506929,41.65617036602745,42.98475442653657,44.560258828539354,30.321800094453952,34.892630945280374,46.356576198089265,18.25438006756911,31.360030656388275,-15.812881512735013,7.141560489443703,2.6816111528462137,-1.6202931519814439,-23.35479768175738,4.429412293872504,-22.65851369815307,-5.200493575618448,23.1827198257552,3.3686121140325347,-1.3906358095309228,6.317959673308503,-1.9825114755635211,3.2757315632313877,-0.5920992216446103,3.7791689341199777,-1.9425040423539128,3.9975985615203196,-2.3617641543568233,6.500362265178969,-1.1725727942941975,2.245048922088513,-1.120674714946163,2.457209426777533,-1.852154568829512
114,45.29103153812612,41.85647640748093,43.14467612360137,44.87903212989593,30.488464835747372,35.08254760296014,46.67720876493198,18.36661613507036,31.48299174305768,-14.629378105582688,7.023148563713455,2.6109051948604796,-1.7139516383226263,-23.371061022688167,4.331868021181653,-22.715993269887782,-5.256516495307056,23.09003846676594,3.2344222197718,-1.4151112976267124,6.294857232470486,-1.873070094094257,3.310055619322913,-0.34469966120624795,3.764144598489283,-1.938803527545603,3.970809136622297,-2.3468893287292443,6.385303947452405,-1.147252469882785,2.2448427420181734,-1.1205385582959724,2.4599488534282403,-1.854159288029228
115,45.381254930549325,42.05456018537832,43.29878803291502,45.1946350893441,30.656264799681747,35.270858329980726,46.9914047311533,18.47884492836792,31.60610797906065,-13.487401133769048,6.906014108911486,2.538950659022151,-1.8021355647721033,-23.37544020666178,4.234810822388004,-22.772148351281643,-5.312534611276235,22.9972435691106,3.118226464748744,-1.4400828546782356,6.231450394301892,-1.76357889626065,3.332760072141539,-0.10701652206332134,3.732025985305767,-1.929062049601532,3.926363865500909,-2.3213399101639505,6.256571935024995,-1.1207626630656529,2.244697257944456,-1.1204424839075866,2.4630518400991894,-1.8564300613510725
